candidate_season_key,season_id,season_name,candidate_name,normalized_rank,normalized_exit_rank,at_risk,exits_at_rank,exit_cause_at_rank,gender_male,gender_label,physical_score,physical_label,age_band,age_label
KL25::ambre daudet,KL25,Koh-Lanta : Le Totem Maudit,Ambre Daudet,11,17,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL25::ambre daudet,KL25,Koh-Lanta : Le Totem Maudit,Ambre Daudet,12,17,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL25::ambre daudet,KL25,Koh-Lanta : Le Totem Maudit,Ambre Daudet,13,17,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL25::ambre daudet,KL25,Koh-Lanta : Le Totem Maudit,Ambre Daudet,14,17,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL25::ambre daudet,KL25,Koh-Lanta : Le Totem Maudit,Ambre Daudet,15,17,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL25::ambre daudet,KL25,Koh-Lanta : Le Totem Maudit,Ambre Daudet,16,17,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL25::ambre daudet,KL25,Koh-Lanta : Le Totem Maudit,Ambre Daudet,17,17,1,1,FINALE_ORIENTATION,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,1,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,2,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,3,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,4,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,5,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,6,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,7,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,8,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,9,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,10,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,11,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,12,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,13,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,14,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,15,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,16,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,17,18,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,18,18,1,1,FINALE_POTEAUX,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,1,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,2,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,3,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,4,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,5,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,6,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,7,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,8,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,9,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,10,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,11,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,12,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,13,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,14,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,15,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,16,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,17,18,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,Géraldine Nicolle,18,18,1,1,JURY_FINAL_DECISION,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,1,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,2,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,3,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,4,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,5,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,6,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,7,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,8,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,9,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,10,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,11,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,12,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,13,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,14,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,15,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,16,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,17,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,18,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,Bastien San Pedro,19,19,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,1,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,2,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,3,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,4,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,5,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,6,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,7,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,8,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,9,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,10,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,11,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,12,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,13,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,14,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,15,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,16,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,17,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,18,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,19,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,François Descamp,20,20,1,0,,1,Homme,1.0,Profil physique,34-41,34–41 ans
KL32::françois,KL32,Koh-Lanta : Les 4 Terres,François,1,1,1,1,MEDICAL,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL32::carole,KL32,Koh-Lanta : Les 4 Terres,Carole,1,2,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL32::carole,KL32,Koh-Lanta : Les 4 Terres,Carole,2,2,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL32::samuel,KL32,Koh-Lanta : Les 4 Terres,Samuel,1,3,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL32::samuel,KL32,Koh-Lanta : Les 4 Terres,Samuel,2,3,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL32::samuel,KL32,Koh-Lanta : Les 4 Terres,Samuel,3,3,1,1,MEDICAL,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL32::diane,KL32,Koh-Lanta : Les 4 Terres,Diane,1,3,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL32::diane,KL32,Koh-Lanta : Les 4 Terres,Diane,2,3,1,0,,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL32::diane,KL32,Koh-Lanta : Les 4 Terres,Diane,3,3,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,18-25,18–25 ans
KL32::estelle,KL32,Koh-Lanta : Les 4 Terres,Estelle,1,4,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL32::estelle,KL32,Koh-Lanta : Les 4 Terres,Estelle,2,4,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL32::estelle,KL32,Koh-Lanta : Les 4 Terres,Estelle,3,4,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL32::estelle,KL32,Koh-Lanta : Les 4 Terres,Estelle,4,4,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL32::mathieu,KL32,Koh-Lanta : Les 4 Terres,Mathieu,1,5,1,0,,1,Homme,1.0,Profil physique,26-33,26–33 ans
KL32::mathieu,KL32,Koh-Lanta : Les 4 Terres,Mathieu,2,5,1,0,,1,Homme,1.0,Profil physique,26-33,26–33 ans
KL32::mathieu,KL32,Koh-Lanta : Les 4 Terres,Mathieu,3,5,1,0,,1,Homme,1.0,Profil physique,26-33,26–33 ans
KL32::mathieu,KL32,Koh-Lanta : Les 4 Terres,Mathieu,4,5,1,0,,1,Homme,1.0,Profil physique,26-33,26–33 ans
KL32::mathieu,KL32,Koh-Lanta : Les 4 Terres,Mathieu,5,5,1,1,VOTE_CONSEIL,1,Homme,1.0,Profil physique,26-33,26–33 ans
KL32::adrien,KL32,Koh-Lanta : Les 4 Terres,Adrien,1,6,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL32::adrien,KL32,Koh-Lanta : Les 4 Terres,Adrien,2,6,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL32::adrien,KL32,Koh-Lanta : Les 4 Terres,Adrien,3,6,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL32::adrien,KL32,Koh-Lanta : Les 4 Terres,Adrien,4,6,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL32::adrien,KL32,Koh-Lanta : Les 4 Terres,Adrien,5,6,1,0,,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL32::adrien,KL32,Koh-Lanta : Les 4 Terres,Adrien,6,6,1,1,VOTE_CONSEIL,1,Homme,0.0,Profil non physique,26-33,26–33 ans
KL32::aubin,KL32,Koh-Lanta : Les 4 Terres,Aubin,1,7,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL32::aubin,KL32,Koh-Lanta : Les 4 Terres,Aubin,2,7,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL32::aubin,KL32,Koh-Lanta : Les 4 Terres,Aubin,3,7,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL32::aubin,KL32,Koh-Lanta : Les 4 Terres,Aubin,4,7,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL32::aubin,KL32,Koh-Lanta : Les 4 Terres,Aubin,5,7,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL32::aubin,KL32,Koh-Lanta : Les 4 Terres,Aubin,6,7,1,0,,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL32::aubin,KL32,Koh-Lanta : Les 4 Terres,Aubin,7,7,1,1,VOTE_CONSEIL,1,Homme,0.0,Profil non physique,18-25,18–25 ans
KL32::sébastien,KL32,Koh-Lanta : Les 4 Terres,Sébastien,1,8,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL32::sébastien,KL32,Koh-Lanta : Les 4 Terres,Sébastien,2,8,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL32::sébastien,KL32,Koh-Lanta : Les 4 Terres,Sébastien,3,8,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL32::sébastien,KL32,Koh-Lanta : Les 4 Terres,Sébastien,4,8,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL32::sébastien,KL32,Koh-Lanta : Les 4 Terres,Sébastien,5,8,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL32::sébastien,KL32,Koh-Lanta : Les 4 Terres,Sébastien,6,8,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL32::sébastien,KL32,Koh-Lanta : Les 4 Terres,Sébastien,7,8,1,0,,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL32::sébastien,KL32,Koh-Lanta : Les 4 Terres,Sébastien,8,8,1,1,VOTE_CONSEIL,1,Homme,0.0,Profil non physique,34-41,34–41 ans
KL32::marie-france,KL32,Koh-Lanta : Les 4 Terres,Marie-France,1,8,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL32::marie-france,KL32,Koh-Lanta : Les 4 Terres,Marie-France,2,8,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL32::marie-france,KL32,Koh-Lanta : Les 4 Terres,Marie-France,3,8,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL32::marie-france,KL32,Koh-Lanta : Les 4 Terres,Marie-France,4,8,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL32::marie-france,KL32,Koh-Lanta : Les 4 Terres,Marie-France,5,8,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL32::marie-france,KL32,Koh-Lanta : Les 4 Terres,Marie-France,6,8,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL32::marie-france,KL32,Koh-Lanta : Les 4 Terres,Marie-France,7,8,1,0,,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL32::marie-france,KL32,Koh-Lanta : Les 4 Terres,Marie-France,8,8,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,42+,42 ans et plus
KL32::hadja,KL32,Koh-Lanta : Les 4 Terres,Hadja,1,9,1,0,,0,Femme,1.0,Profil physique,26-33,26–33 ans
KL32::hadja,KL32,Koh-Lanta : Les 4 Terres,Hadja,2,9,1,0,,0,Femme,1.0,Profil physique,26-33,26–33 ans
KL32::hadja,KL32,Koh-Lanta : Les 4 Terres,Hadja,3,9,1,0,,0,Femme,1.0,Profil physique,26-33,26–33 ans
KL32::hadja,KL32,Koh-Lanta : Les 4 Terres,Hadja,4,9,1,0,,0,Femme,1.0,Profil physique,26-33,26–33 ans
KL32::hadja,KL32,Koh-Lanta : Les 4 Terres,Hadja,5,9,1,0,,0,Femme,1.0,Profil physique,26-33,26–33 ans
KL32::hadja,KL32,Koh-Lanta : Les 4 Terres,Hadja,6,9,1,0,,0,Femme,1.0,Profil physique,26-33,26–33 ans
KL32::hadja,KL32,Koh-Lanta : Les 4 Terres,Hadja,7,9,1,0,,0,Femme,1.0,Profil physique,26-33,26–33 ans
KL32::hadja,KL32,Koh-Lanta : Les 4 Terres,Hadja,8,9,1,0,,0,Femme,1.0,Profil physique,26-33,26–33 ans
KL32::hadja,KL32,Koh-Lanta : Les 4 Terres,Hadja,9,9,1,1,VOTE_CONSEIL,0,Femme,1.0,Profil physique,26-33,26–33 ans
KL32::bertrand-kamal († décédé avant la finale),KL32,Koh-Lanta : Les 4 Terres,Bertrand-Kamal († décédé avant la finale),1,10,1,0,,1,Homme,1.0,Profil physique,26-33,26–33 ans
KL32::bertrand-kamal († décédé avant la finale),KL32,Koh-Lanta : Les 4 Terres,Bertrand-Kamal († décédé avant la finale),2,10,1,0,,1,Homme,1.0,Profil physique,26-33,26–33 ans
KL32::bertrand-kamal († décédé avant la finale),KL32,Koh-Lanta : Les 4 Terres,Bertrand-Kamal († décédé avant la finale),3,10,1,0,,1,Homme,1.0,Profil physique,26-33,26–33 ans
KL32::bertrand-kamal († décédé avant la finale),KL32,Koh-Lanta : Les 4 Terres,Bertrand-Kamal († décédé avant la finale),4,10,1,0,,1,Homme,1.0,Profil physique,26-33,26–33 ans
KL32::bertrand-kamal († décédé avant la finale),KL32,Koh-Lanta : Les 4 Terres,Bertrand-Kamal († décédé avant la finale),5,10,1,0,,1,Homme,1.0,Profil physique,26-33,26–33 ans
KL32::bertrand-kamal († décédé avant la finale),KL32,Koh-Lanta : Les 4 Terres,Bertrand-Kamal († décédé avant la finale),6,10,1,0,,1,Homme,1.0,Profil physique,26-33,26–33 ans
KL32::bertrand-kamal († décédé avant la finale),KL32,Koh-Lanta : Les 4 Terres,Bertrand-Kamal († décédé avant la finale),7,10,1,0,,1,Homme,1.0,Profil physique,26-33,26–33 ans
KL32::bertrand-kamal († décédé avant la finale),KL32,Koh-Lanta : Les 4 Terres,Bertrand-Kamal († décédé avant la finale),8,10,1,0,,1,Homme,1.0,Profil physique,26-33,26–33 ans
KL32::bertrand-kamal († décédé avant la finale),KL32,Koh-Lanta : Les 4 Terres,Bertrand-Kamal († décédé avant la finale),9,10,1,0,,1,Homme,1.0,Profil physique,26-33,26–33 ans
KL32::bertrand-kamal († décédé avant la finale),KL32,Koh-Lanta : Les 4 Terres,Bertrand-Kamal († décédé avant la finale),10,10,1,1,ELIMINATION_CHALLENGE,1,Homme,1.0,Profil physique,26-33,26–33 ans
KL32::joaquina,KL32,Koh-Lanta : Les 4 Terres,Joaquina,1,11,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL32::joaquina,KL32,Koh-Lanta : Les 4 Terres,Joaquina,2,11,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL32::joaquina,KL32,Koh-Lanta : Les 4 Terres,Joaquina,3,11,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL32::joaquina,KL32,Koh-Lanta : Les 4 Terres,Joaquina,4,11,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL32::joaquina,KL32,Koh-Lanta : Les 4 Terres,Joaquina,5,11,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL32::joaquina,KL32,Koh-Lanta : Les 4 Terres,Joaquina,6,11,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL32::joaquina,KL32,Koh-Lanta : Les 4 Terres,Joaquina,7,11,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL32::joaquina,KL32,Koh-Lanta : Les 4 Terres,Joaquina,8,11,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL32::joaquina,KL32,Koh-Lanta : Les 4 Terres,Joaquina,9,11,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL32::joaquina,KL32,Koh-Lanta : Les 4 Terres,Joaquina,10,11,1,0,,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL32::joaquina,KL32,Koh-Lanta : Les 4 Terres,Joaquina,11,11,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,34-41,34–41 ans
KL32::jody,KL32,Koh-Lanta : Les 4 Terres,Jody,1,12,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL32::jody,KL32,Koh-Lanta : Les 4 Terres,Jody,2,12,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL32::jody,KL32,Koh-Lanta : Les 4 Terres,Jody,3,12,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL32::jody,KL32,Koh-Lanta : Les 4 Terres,Jody,4,12,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL32::jody,KL32,Koh-Lanta : Les 4 Terres,Jody,5,12,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL32::jody,KL32,Koh-Lanta : Les 4 Terres,Jody,6,12,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL32::jody,KL32,Koh-Lanta : Les 4 Terres,Jody,7,12,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL32::jody,KL32,Koh-Lanta : Les 4 Terres,Jody,8,12,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL32::jody,KL32,Koh-Lanta : Les 4 Terres,Jody,9,12,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL32::jody,KL32,Koh-Lanta : Les 4 Terres,Jody,10,12,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL32::jody,KL32,Koh-Lanta : Les 4 Terres,Jody,11,12,1,0,,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL32::jody,KL32,Koh-Lanta : Les 4 Terres,Jody,12,12,1,1,VOTE_CONSEIL,0,Femme,0.0,Profil non physique,26-33,26–33 ans
KL32::laurent,KL32,Koh-Lanta : Les 4 Terres,Laurent,1,13,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL32::laurent,KL32,Koh-Lanta : Les 4 Terres,Laurent,2,13,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL32::laurent,KL32,Koh-Lanta : Les 4 Terres,Laurent,3,13,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
KL32::laurent,KL32,Koh-Lanta : Les 4 Terres,Laurent,4,13,1,0,,1,Homme,0.0,Profil non physique,42+,42 ans et plus
