season_id,season_name,season_year,season_url,candidate_name,gender_raw,age_raw,profession_raw,final_position_raw,final_exit_order,final_exit_order_normalized,departure_day_raw,departure_description_raw,departure_type_normalized,departure_category,departure_model_category,departure_classification_reason,needs_departure_enrichment,departure_is_definitive,returned_to_game,first_exit_order,second_exit_order,returned_after_medical_replacement,same_day_exit_group,exit_order_ambiguity,exit_order_review_required,analysis_exit_order,analysis_exit_rule,all_cause_exit_event,censored_at_end,source_row_number,scraped_at,candidate_name_normalized,candidate_season_key,had_temporary_elimination,first_exit_type,first_exit_model_category,first_exit_description,final_exit_type,final_exit_model_category,final_exit_description,model_exit_order,model_exit_type,model_exit_category,physical_score,physical_score_justification,physical_score_sources
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Laurent Mischkind,,36,,5th Voted Out Day 15,5,0.210526,Day 15,5th Voted Out Day 15,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,Voted Out: élimination par conseil,False,True,False,5,,False,,False,False,5.0,STANDARD,1,False,5,2026-07-20T16:48:50.641302+00:00,laurent mischkind,KL31::laurent mischkind,,,,,,,,,,,,,
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Jean-Luc Duboscq,,50,,6th Voted Out Day 18,6,0.263158,Day 18,6th Voted Out Day 18,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,Voted Out: élimination par conseil,False,True,False,6,,False,,False,False,6.0,STANDARD,1,False,6,2026-07-20T16:48:50.641302+00:00,jean-luc duboscq,KL31::jean-luc duboscq,,,,,,,,,,,,,
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Jérôme Merlier,,44,,Lost Duel Day 20,7,0.315789,Day 20,Lost Duel Day 20,EPREUVE_ELIMINATOIRE,EPREUVE,EPREUVE,Lost Duel: épreuve éliminatoire en duel,False,True,False,7,,False,,False,False,7.0,STANDARD,1,False,7,2026-07-20T16:48:50.641302+00:00,jérôme merlier,KL31::jérôme merlier,,,,,,,,,,,,,
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,"Laurent ""Lau"" Émilien",,30,,7th Voted Out 1st jury member Day 21,8,0.368421,Day 21,7th Voted Out 1st jury member Day 21,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,Voted Out: élimination par conseil,False,True,False,8,,False,,False,False,8.0,STANDARD,1,False,8,2026-07-20T16:48:50.641302+00:00,"laurent ""lau"" émilien","KL31::laurent ""lau"" émilien",,,,,,,,,,,,,
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Béryl Libault de la Chevasnerie,,30,,8th Voted Out 2nd jury member Day 24,9,0.421053,Day 24,8th Voted Out 2nd jury member Day 24,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,Voted Out: élimination par conseil,False,True,False,9,,False,,False,False,9.0,STANDARD,1,False,9,2026-07-20T16:48:50.641302+00:00,béryl libault de la chevasnerie,KL31::béryl libault de la chevasnerie,,,,,,,,,,,,,
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Alexandra Pharisien,,40,,9th Voted Out 3rd jury member Day 27,10,0.473684,Day 27,9th Voted Out 3rd jury member Day 27,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,Voted Out: élimination par conseil,False,True,False,10,,False,,False,False,10.0,STANDARD,1,False,10,2026-07-20T16:48:50.641302+00:00,alexandra pharisien,KL31::alexandra pharisien,,,,,,,,,,,,,
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Yannick Delalleau,,41,,10th Voted Out Evacuated from jury Day 30 [ a ],11,0.526316,Day 30,10th Voted Out Evacuated from jury Day 30 [ a ],CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,Voted Out: élimination par conseil,False,True,False,11,,False,,False,False,11.0,STANDARD,1,False,11,2026-07-20T16:48:50.641302+00:00,yannick delalleau,KL31::yannick delalleau,,,,,,,,,,,,,
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Julie Navarro-Camilleri,,38,,Lost Challenge 4th jury member Day 32,12,0.578947,Day 32,Lost Challenge 4th jury member Day 32,EPREUVE_ELIMINATOIRE,EPREUVE,EPREUVE,Lost Challenge: épreuve éliminatoire,False,True,False,12,,False,,False,False,12.0,STANDARD,1,False,12,2026-07-20T16:48:50.641302+00:00,julie navarro-camilleri,KL31::julie navarro-camilleri,,,,,,,,,,,,,
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Jérémy Raffin,,26,,11th Voted Out 5th jury member Day 33,13,0.631579,Day 33,11th Voted Out 5th jury member Day 33,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,Voted Out: élimination par conseil,False,True,False,13,,False,,False,False,13.0,STANDARD,1,False,13,2026-07-20T16:48:50.641302+00:00,jérémy raffin,KL31::jérémy raffin,,,,,,,,,,,,,
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Stéphane Cipolla,,45,,12th Voted Out 6th jury member Day 36,14,0.684211,Day 36,12th Voted Out 6th jury member Day 36,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,Voted Out: élimination par conseil,False,True,False,14,,False,,False,False,14.0,STANDARD,1,False,14,2026-07-20T16:48:50.641302+00:00,stéphane cipolla,KL31::stéphane cipolla,,,,,,,,,,,,,
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Ludivine Wiart,,31,,13th Voted Out 7th jury member Day 39,15,0.736842,Day 39,13th Voted Out 7th jury member Day 39,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,Voted Out: élimination par conseil,False,True,False,15,,False,,False,False,15.0,STANDARD,1,False,15,2026-07-20T16:48:50.641302+00:00,ludivine wiart,KL31::ludivine wiart,,,,,,,,,,,,,
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Candice Boisson,,19,,Lost Challenge 8th jury member Day 40,16,0.789474,Day 40,Lost Challenge 8th jury member Day 40,EPREUVE_ELIMINATOIRE,EPREUVE,EPREUVE,Lost Challenge: épreuve éliminatoire,False,True,False,16,,False,Day 40,True,True,16.0,STANDARD,1,False,16,2026-07-20T16:48:50.641302+00:00,candice boisson,KL31::candice boisson,,,,,,,,,,,,,
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Bruno Troester,,56,,Lost Challenge 9th jury member Day 40,17,0.842105,Day 40,Lost Challenge 9th jury member Day 40,EPREUVE_ELIMINATOIRE,EPREUVE,EPREUVE,Lost Challenge: épreuve éliminatoire,False,True,False,17,,False,Day 40,True,True,17.0,STANDARD,1,False,17,2026-07-20T16:48:50.641302+00:00,bruno troester,KL31::bruno troester,,,,,,,,,,,,,
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Freddy Bolzer,,28,,14th Voted Out 10th jury member Day 41,18,0.894737,Day 41,14th Voted Out 10th jury member Day 41,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,Voted Out: élimination par conseil,False,True,False,18,,False,,False,False,18.0,STANDARD,1,False,18,2026-07-20T16:48:50.641302+00:00,freddy bolzer,KL31::freddy bolzer,,,,,,,,,,,,,
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Jesta Hillmann,,24,,Runner-up Day 42,19,0.947368,Day 42,Runner-up Day 42,FINALISTE,FIN_DE_JEU,AUTRE_SORTIE,Runner-up explicitement indiqué dans la source,False,True,False,19,,False,Day 42,True,True,19.0,STANDARD,1,False,19,2026-07-20T16:48:50.641302+00:00,jesta hillmann,KL31::jesta hillmann,,,,,,,,,,,,,
KL31,Koh-Lanta : L'Île au trésor,2016,https://en.wikipedia.org/wiki/Koh-Lanta:_L%27%C3%8Ele_au_Tr%C3%A9sor,Benoît Assadi,,22,,Sole Survivor Day 42,20,1.0,Day 42,Sole Survivor Day 42,VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,Sole Survivor explicitement indiqué dans la source,False,True,False,20,,False,Day 42,True,True,20.0,STANDARD,0,True,20,2026-07-20T16:48:50.641302+00:00,benoît assadi,KL31::benoît assadi,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Aliséa,,20 ans,,"Abandon médical [ 5 ] , [ 6 ]",1,0.0,,"Abandon médical [ 5 ] , [ 6 ]",ABANDON_MEDICAL,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,False,True,False,1,,False,,False,False,1.0,STANDARD,1,False,1,2026-07-21T03:43:46.603247,aliséa,KL22::aliséa,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Carinne,,45 ans,,Abandon médical [ 7 ] [source secondaire souhaitée],2,0.05,,Abandon médical [ 7 ] [source secondaire souhaitée],ABANDON_MEDICAL,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,False,True,False,2,,False,,False,False,2.0,STANDARD,1,False,2,2026-07-21T03:43:46.603247,carinne,KL22::carinne,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Émilie,,35 ans,,"Éliminée [ 8 ] , [ 9 ] [source secondaire souhaitée] , [ 10 ] [source secondaire souhaitée]",3,0.1,,"Éliminée [ 8 ] , [ 9 ] [source secondaire souhaitée] , [ 10 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,3,,False,,False,False,3.0,STANDARD,1,False,3,2026-07-21T03:43:46.603247,émilie,KL22::émilie,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Victor,,25 ans,,"Éliminé [ 11 ] , [ 12 ] [source secondaire souhaitée] , [ 13 ] [source secondaire souhaitée]",4,0.15,,"Éliminé [ 11 ] , [ 12 ] [source secondaire souhaitée] , [ 13 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,4,,False,,False,False,4.0,STANDARD,1,False,4,2026-07-21T03:43:46.603247,victor,KL22::victor,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Chloé,,32 ans,,"Éliminée [ 14 ] , [ 15 ] [source secondaire souhaitée]",5,0.2,,"Éliminée [ 14 ] , [ 15 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,5,,False,,False,False,5.0,STANDARD,1,False,5,2026-07-21T03:43:46.603247,chloé,KL22::chloé,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Xavier,,53 ans,,Éliminé [ 16 ] [source secondaire souhaitée],6,0.25,,Éliminé [ 16 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,6,,False,,False,False,6.0,STANDARD,1,False,6,2026-07-21T03:43:46.603247,xavier,KL22::xavier,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Frédéric,,52 ans,,"Éliminé [ 17 ] , [ 18 ] [source secondaire souhaitée]",7,0.3,,"Éliminé [ 17 ] , [ 18 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,7,,False,,False,False,7.0,STANDARD,1,False,7,2026-07-21T03:43:46.603247,frédéric,KL22::frédéric,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Alexandre,,28 ans,,"Éliminé [ 17 ] , [ 19 ] [source secondaire souhaitée]",8,0.35,,"Éliminé [ 17 ] , [ 19 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,8,,False,,False,False,8.0,STANDARD,1,False,8,2026-07-21T03:43:46.603247,alexandre,KL22::alexandre,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Béatrice,,28 ans,,"Éliminée [ 20 ] , [ 21 ] [source secondaire souhaitée]",9,0.4,,"Éliminée [ 20 ] , [ 21 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,9,,False,,False,False,9.0,STANDARD,1,False,9,2026-07-21T03:43:46.603247,béatrice,KL22::béatrice,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Brice,,24 ans,,"Éliminé [ 22 ] , [ 23 ] [source secondaire souhaitée] , [ 24 ] [source secondaire souhaitée]",10,0.45,,"Éliminé [ 22 ] , [ 23 ] [source secondaire souhaitée] , [ 24 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,10,,False,,False,False,10.0,STANDARD,1,False,10,2026-07-21T03:43:46.603247,brice,KL22::brice,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Sophie,,34 ans,,Éliminée [ 25 ] [source secondaire souhaitée],11,0.5,,Éliminée [ 25 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,11,,False,,False,False,11.0,STANDARD,1,False,11,2026-07-21T03:43:46.603247,sophie,KL22::sophie,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Angélique,,24 ans,,Éliminée [ 26 ] [source secondaire souhaitée],12,0.55,,Éliminée [ 26 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,12,,False,,False,False,12.0,STANDARD,1,False,12,2026-07-21T03:43:46.603247,angélique,KL22::angélique,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Mohamed,,37 ans,,Éliminé [ 27 ] [source secondaire souhaitée],13,0.6,,Éliminé [ 27 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,13,,False,,False,False,13.0,STANDARD,1,False,13,2026-07-21T03:43:46.603247,mohamed,KL22::mohamed,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Nicolas,,35 ans,,Éliminé [ 28 ] [source secondaire souhaitée],14,0.65,,Éliminé [ 28 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,14,,False,,False,False,14.0,STANDARD,1,False,14,2026-07-21T03:43:46.603247,nicolas,KL22::nicolas,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Maxime,,32 ans,,Éliminé [ 29 ] [source secondaire souhaitée],15,0.7,,Éliminé [ 29 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,15,,False,,False,False,15.0,STANDARD,1,False,15,2026-07-21T03:43:46.603247,maxime,KL22::maxime,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Cyril,,37 ans,,"Éliminé [ 30 ] [source secondaire souhaitée] , [ 31 ]",16,0.75,,"Éliminé [ 30 ] [source secondaire souhaitée] , [ 31 ]",INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,16,,False,,False,False,16.0,STANDARD,1,False,16,2026-07-21T03:43:46.603247,cyril,KL22::cyril,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Clo,,28 ans,,Éliminée,17,0.8,,Éliminée,INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,17,,False,,False,False,17.0,STANDARD,1,False,17,2026-07-21T03:43:46.603247,clo,KL22::clo,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Aurélien,,23 ans,,Éliminé,18,0.85,,Éliminé,INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,18,,False,,False,False,18.0,STANDARD,1,False,18,2026-07-21T03:43:46.603247,aurélien,KL22::aurélien,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Steeve,,46 ans,,Éliminé,19,0.9,,Éliminé,INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,19,,False,,False,False,19.0,STANDARD,1,False,19,2026-07-21T03:43:46.603247,steeve,KL22::steeve,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Cindy,,31 ans,,Finaliste [ 32 ] [source secondaire souhaitée],20,0.95,,Finaliste [ 32 ] [source secondaire souhaitée],FINALISTE,FIN_DE_JEU,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,False,True,False,20,,False,,False,False,20.0,STANDARD,1,False,20,2026-07-21T03:43:46.603247,cindy,KL22::cindy,,,,,,,,,,,,,
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Maud,,50 ans,,Gagnante [ 33 ] [source secondaire souhaitée],21,1.0,,Gagnante [ 33 ] [source secondaire souhaitée],VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,False,True,False,21,,False,,False,False,21.0,STANDARD,0,True,21,2026-07-21T03:43:46.603247,maud,KL22::maud,,,,,,,,,,,,,
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Cynthiana,F,39 ans,Agent immobilier,"Éliminée [ 6 ] , [ 7 ] , [ 8 ]",1,0.0,,"Éliminée [ 6 ] , [ 7 ] , [ 8 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,1,,False,,False,False,1.0,STANDARD,1,False,1,2026-07-21T02:53:46.576248+00:00,cynthiana,KL29::cynthiana,,,,,,,,,,,,,
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Allan,M,25 ans,Docker,"Abandon médical [ 9 ] , [ 10 ] , [ 11 ]",2,0.043478,,"Abandon médical [ 9 ] , [ 10 ] , [ 11 ]",ABANDON_MEDICAL,SANTE_ABANDON,AUTRE_SORTIE,Abandon médical dans la source,False,True,False,2,,False,,False,False,2.0,STANDARD,1,False,2,2026-07-21T02:53:46.576248+00:00,allan,KL29::allan,,,,,,,,,,,,,
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Christian,M,63 ans,Brocanteur,"Éliminé [ 12 ] , [ 13 ] , [ 14 ]",3,0.086957,,"Éliminé [ 12 ] , [ 13 ] , [ 14 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,3,,False,,False,False,3.0,STANDARD,1,False,3,2026-07-21T02:53:46.576248+00:00,christian,KL29::christian,,,,,,,,,,,,,
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Romane,F,20 ans,Coach sportive,"Éliminée [ 15 ] , [ 16 ] , [ 17 ]",4,0.130435,,"Éliminée [ 15 ] , [ 16 ] , [ 17 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,4,,False,,False,False,4.0,STANDARD,1,False,4,2026-07-21T02:53:46.576248+00:00,romane,KL29::romane,,,,,,,,,,,,,
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Mehdi,M,27 ans,Chauffeur poids lourds,"Abandon volontaire [ 18 ] , [ 19 ] , [ 20 ]",5,0.173913,,"Abandon volontaire [ 18 ] , [ 19 ] , [ 20 ]",ABANDON_VOLONTAIRE,SANTE_ABANDON,AUTRE_SORTIE,Abandon volontaire dans la source,False,True,False,5,,False,,False,False,5.0,STANDARD,1,False,5,2026-07-21T02:53:46.576248+00:00,mehdi,KL29::mehdi,,,,,,,,,,,,,
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Benoît,M,24 ans,Athlète en saut à la perche,"Éliminé [ 21 ] , [ 22 ] , [ 23 ]",6,0.217391,,"Éliminé [ 21 ] , [ 22 ] , [ 23 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,6,,False,,False,False,6.0,STANDARD,1,False,6,2026-07-21T02:53:46.576248+00:00,benoît,KL29::benoît,,,,,,,,,,,,,
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Mohamed,M,30 ans,Éducateur sportif,"Éliminé [ 24 ] , [ 25 ] , [ 26 ]",7,0.26087,,"Éliminé [ 24 ] , [ 25 ] , [ 26 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,7,,False,,False,False,7.0,STANDARD,1,False,7,2026-07-21T02:53:46.576248+00:00,mohamed,KL29::mohamed,,,,,,,,,,,,,
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Pauline,F,39 ans,Maître-nageuse,"Éliminée [ 27 ] , [ 28 ] , [ 29 ]",8,0.304348,,"Éliminée [ 27 ] , [ 28 ] , [ 29 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,8,,False,,False,False,8.0,STANDARD,1,False,8,2026-07-21T02:53:46.576248+00:00,pauline,KL29::pauline,,,,,,,,,,,,,
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Andréa,F,24 ans,Étudiante,"Éliminée [ 30 ] , [ 31 ] , [ 32 ]",9,0.347826,,"Éliminée [ 30 ] , [ 31 ] , [ 32 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,9,,False,,False,False,9.0,STANDARD,1,False,9,2026-07-21T02:53:46.576248+00:00,andréa,KL29::andréa,,,,,,,,,,,,,
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Adrien,M,23 ans,Ingénieur,"Éliminé [ 33 ] , [ 34 ] , [ 35 ]",10,0.391304,,"Éliminé [ 33 ] , [ 34 ] , [ 35 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,10,,False,,False,False,10.0,STANDARD,1,False,10,2026-07-21T02:53:46.576248+00:00,adrien,KL29::adrien,,,,,,,,,,,,,
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Frédéric,M,56 ans,Directeur service des sports,"Abandon médical [ 36 ] , [ 37 ] , [ 38 ]",11,0.434783,,"Abandon médical [ 36 ] , [ 37 ] , [ 38 ]",ABANDON_MEDICAL,SANTE_ABANDON,AUTRE_SORTIE,Abandon médical dans la source,False,True,False,11,,False,,False,False,11.0,STANDARD,1,False,11,2026-07-21T02:53:46.576248+00:00,frédéric,KL29::frédéric,,,,,,,,,,,,,
