candidate_season_key,season_id,season_name,season_year,candidate_name,age,gender,physical_score_previous,survival_time,event,censored,final_position_raw,departure_type_normalized,departure_category,departure_model_category,returned_to_game,first_exit_order,final_exit_order,physical_score_confidence,gender_male,physical_score_available,complete_case_main_model,complete_case_physical_model,final_departure_cause,age_band,event_vote_conseil,event_medical,event_finale_orientation,event_finale_poteaux,event_elimination_challenge,event_jury_final_decision,event_voluntary,event_ambassadeurs,event_destins_lies,physical_score,physical_profile,physical_score_source,physical_score_reviewer_status,event_vote_conseil_combined,analysis_departure_cause,season_cast_size,normalized_exit_rank_20,normalized_rank_block_3,reached_orientation,reached_poteaux,reached_jury_final,jury_final_win,final_phase_reached,prefinal_exit_event,prefinal_exit_order,prefinal_exit_count_season,prefinal_rank_15,prefinal_block_3,prefinal_block_5
KL31::jesta hillmann,KL31,Koh-Lanta : L'Île au trésor,2016,Jesta Hillmann,24.0,FEMALE,0.0,19.0,1,False,Runner-up Day 42,FINALISTE,FIN_DE_JEU,AUTRE_SORTIE,False,19,19,MANUAL_FINAL,0,1,1,1,JURY_FINAL_DECISION,18-25,0,0,0,0,0,1,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,JURY_FINAL_DECISION,20,19,19–20,1,1,1,0,1,0,,16.0,,Phase finale atteinte,Phase finale atteinte
KL31::benoît assadi,KL31,Koh-Lanta : L'Île au trésor,2016,Benoît Assadi,22.0,MALE,1.0,20.0,0,True,Sole Survivor Day 42,VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,False,20,20,MANUAL_FINAL,1,1,1,1,CENSORED_WINNER,18-25,0,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,CENSORED_WINNER,20,20,19–20,1,1,1,1,1,0,,16.0,,Phase finale atteinte,Phase finale atteinte
KL22::aliséa,KL22,Koh-Lanta : La Guerre des Chefs,2019,Aliséa,20.0,FEMALE,1.0,1.0,1,False,"Abandon médical [ 5 ] , [ 6 ]",ABANDON_MEDICAL,INDETERMINE,AUTRE_SORTIE,False,1,1,MANUAL_FINAL,0,1,1,1,MEDICAL,18-25,0,1,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,MEDICAL,21,1,1–3,0,0,0,0,0,1,1.0,16.0,1.0,1–3,1–5
KL22::carinne,KL22,Koh-Lanta : La Guerre des Chefs,2019,Carinne,45.0,FEMALE,0.0,2.0,1,False,Abandon médical [ 7 ] [source secondaire souhaitée],ABANDON_MEDICAL,INDETERMINE,AUTRE_SORTIE,False,2,2,MANUAL_FINAL,0,1,1,1,MEDICAL,42+,0,1,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,MEDICAL,21,1,1–3,0,0,0,0,0,1,2.0,16.0,1.0,1–3,1–5
KL22::émilie,KL22,Koh-Lanta : La Guerre des Chefs,2019,Émilie,35.0,FEMALE,0.0,3.0,1,False,"Éliminée [ 8 ] , [ 9 ] [source secondaire souhaitée] , [ 10 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,3,3,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,2,1–3,0,0,0,0,0,1,3.0,16.0,2.0,1–3,1–5
KL22::victor,KL22,Koh-Lanta : La Guerre des Chefs,2019,Victor,25.0,MALE,1.0,4.0,1,False,"Éliminé [ 11 ] , [ 12 ] [source secondaire souhaitée] , [ 13 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,4,4,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,3,1–3,0,0,0,0,0,1,4.0,16.0,3.0,1–3,1–5
KL22::chloé,KL22,Koh-Lanta : La Guerre des Chefs,2019,Chloé,32.0,FEMALE,0.0,5.0,1,False,"Éliminée [ 14 ] , [ 15 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,5,5,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,4,4–6,0,0,0,0,0,1,5.0,16.0,4.0,4–6,1–5
KL22::xavier,KL22,Koh-Lanta : La Guerre des Chefs,2019,Xavier,53.0,MALE,1.0,6.0,1,False,Éliminé [ 16 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,False,6,6,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,42+,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,5,4–6,0,0,0,0,0,1,6.0,16.0,5.0,4–6,1–5
KL22::frédéric,KL22,Koh-Lanta : La Guerre des Chefs,2019,Frédéric,52.0,MALE,0.0,7.0,1,False,"Éliminé [ 17 ] , [ 18 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,7,7,MANUAL_FINAL,1,1,1,1,AMBASSADEURS,42+,0,0,0,0,0,0,0,1,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,AMBASSADEURS,21,6,4–6,0,0,0,0,0,1,7.0,16.0,6.0,4–6,6–10
KL22::alexandre,KL22,Koh-Lanta : La Guerre des Chefs,2019,Alexandre,28.0,MALE,0.0,8.0,1,False,"Éliminé [ 17 ] , [ 19 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,8,8,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,7,7–9,0,0,0,0,0,1,8.0,16.0,7.0,7–9,6–10
KL22::béatrice,KL22,Koh-Lanta : La Guerre des Chefs,2019,Béatrice,28.0,FEMALE,1.0,9.0,1,False,"Éliminée [ 20 ] , [ 21 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,9,9,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,8,7–9,0,0,0,0,0,1,9.0,16.0,8.0,7–9,6–10
KL22::brice,KL22,Koh-Lanta : La Guerre des Chefs,2019,Brice,24.0,MALE,0.0,10.0,1,False,"Éliminé [ 22 ] , [ 23 ] [source secondaire souhaitée] , [ 24 ] [source secondaire souhaitée]",INDETERMINE,INDETERMINE,INDETERMINE,False,10,10,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,9,7–9,0,0,0,0,0,1,10.0,16.0,9.0,7–9,6–10
KL22::sophie,KL22,Koh-Lanta : La Guerre des Chefs,2019,Sophie,34.0,FEMALE,1.0,11.0,1,False,Éliminée [ 25 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,False,11,11,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,0,0,0,0,0,0,0,0,1,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,10,10–12,0,0,0,0,0,1,11.0,16.0,10.0,10–12,6–10
KL22::angélique,KL22,Koh-Lanta : La Guerre des Chefs,2019,Angélique,24.0,FEMALE,0.0,12.0,1,False,Éliminée [ 26 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,False,12,12,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,11,10–12,0,0,0,0,0,1,12.0,16.0,11.0,10–12,11–15
KL22::mohamed,KL22,Koh-Lanta : La Guerre des Chefs,2019,Mohamed,37.0,MALE,0.0,13.0,1,False,Éliminé [ 27 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,False,13,13,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,12,10–12,0,0,0,0,0,1,13.0,16.0,12.0,10–12,11–15
KL22::nicolas,KL22,Koh-Lanta : La Guerre des Chefs,2019,Nicolas,35.0,MALE,0.0,14.0,1,False,Éliminé [ 28 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,False,14,14,MANUAL_FINAL,1,1,1,1,ELIMINATION_CHALLENGE,34-41,0,0,0,0,1,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,ELIMINATION_CHALLENGE,21,13,13–15,0,0,0,0,0,1,14.0,16.0,13.0,13–15,11–15
KL22::maxime,KL22,Koh-Lanta : La Guerre des Chefs,2019,Maxime,32.0,MALE,0.0,15.0,1,False,Éliminé [ 29 ] [source secondaire souhaitée],INDETERMINE,INDETERMINE,INDETERMINE,False,15,15,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,14,13–15,0,0,0,0,0,1,15.0,16.0,14.0,13–15,11–15
KL22::cyril,KL22,Koh-Lanta : La Guerre des Chefs,2019,Cyril,37.0,MALE,0.0,16.0,1,False,"Éliminé [ 30 ] [source secondaire souhaitée] , [ 31 ]",INDETERMINE,INDETERMINE,INDETERMINE,False,16,16,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,21,15,13–15,0,0,0,0,0,1,16.0,16.0,15.0,13–15,11–15
KL22::clo,KL22,Koh-Lanta : La Guerre des Chefs,2019,Clo,28.0,FEMALE,1.0,17.0,1,False,Éliminée,INDETERMINE,INDETERMINE,INDETERMINE,False,17,17,MANUAL_FINAL,0,1,1,1,FINALE_ORIENTATION,26-33,0,0,1,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,FINALE_ORIENTATION,21,16,16–18,1,0,0,0,1,0,,16.0,,Phase finale atteinte,Phase finale atteinte
KL22::aurélien,KL22,Koh-Lanta : La Guerre des Chefs,2019,Aurélien,23.0,MALE,1.0,18.0,1,False,Éliminé,INDETERMINE,INDETERMINE,INDETERMINE,False,18,18,MANUAL_FINAL,1,1,1,1,FINALE_ORIENTATION,18-25,0,0,1,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,FINALE_ORIENTATION,21,17,16–18,1,0,0,0,1,0,,16.0,,Phase finale atteinte,Phase finale atteinte
KL22::steeve,KL22,Koh-Lanta : La Guerre des Chefs,2019,Steeve,46.0,MALE,0.0,19.0,1,False,Éliminé,INDETERMINE,INDETERMINE,INDETERMINE,False,19,19,MANUAL_FINAL,1,1,1,1,FINALE_POTEAUX,42+,0,0,0,1,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,FINALE_POTEAUX,21,18,16–18,1,1,0,0,1,0,,16.0,,Phase finale atteinte,Phase finale atteinte
KL22::cindy,KL22,Koh-Lanta : La Guerre des Chefs,2019,Cindy,31.0,FEMALE,0.0,20.0,1,False,Finaliste [ 32 ] [source secondaire souhaitée],FINALISTE,FIN_DE_JEU,AUTRE_SORTIE,False,20,20,MANUAL_FINAL,0,1,1,1,JURY_FINAL_DECISION,26-33,0,0,0,0,0,1,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,JURY_FINAL_DECISION,21,19,19–20,1,1,1,0,1,0,,16.0,,Phase finale atteinte,Phase finale atteinte
KL22::maud,KL22,Koh-Lanta : La Guerre des Chefs,2019,Maud,50.0,FEMALE,0.0,21.0,0,True,Gagnante [ 33 ] [source secondaire souhaitée],VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,False,21,21,MANUAL_FINAL,0,1,1,1,CENSORED_WINNER,42+,0,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,CENSORED_WINNER,21,20,19–20,1,1,1,1,1,0,,16.0,,Phase finale atteinte,Phase finale atteinte
KL29::cynthiana,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Cynthiana,39.0,FEMALE,0.0,1.0,1,False,"Éliminée [ 6 ] , [ 7 ] , [ 8 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,1,1,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,1,1–3,0,0,0,0,0,1,1.0,19.0,1.0,1–3,1–5
KL29::allan,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Allan,25.0,MALE,0.0,2.0,1,False,"Abandon médical [ 9 ] , [ 10 ] , [ 11 ]",ABANDON_MEDICAL,SANTE_ABANDON,AUTRE_SORTIE,False,2,2,MANUAL_FINAL,1,1,1,1,MEDICAL,18-25,0,1,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,MEDICAL,24,1,1–3,0,0,0,0,0,1,2.0,19.0,1.0,1–3,1–5
KL29::christian,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Christian,63.0,MALE,0.0,3.0,1,False,"Éliminé [ 12 ] , [ 13 ] , [ 14 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,3,3,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,42+,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,2,1–3,0,0,0,0,0,1,3.0,19.0,2.0,1–3,1–5
KL29::romane,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Romane,20.0,FEMALE,0.0,4.0,1,False,"Éliminée [ 15 ] , [ 16 ] , [ 17 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,4,4,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,3,1–3,0,0,0,0,0,1,4.0,19.0,3.0,1–3,1–5
KL29::mehdi,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Mehdi,27.0,MALE,0.0,5.0,1,False,"Abandon volontaire [ 18 ] , [ 19 ] , [ 20 ]",ABANDON_VOLONTAIRE,SANTE_ABANDON,AUTRE_SORTIE,False,5,5,MANUAL_FINAL,1,1,1,1,VOLUNTARY,26-33,0,0,0,0,0,0,1,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,VOLUNTARY,24,4,4–6,0,0,0,0,0,1,5.0,19.0,4.0,4–6,1–5
KL29::benoît,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Benoît,24.0,MALE,0.0,6.0,1,False,"Éliminé [ 21 ] , [ 22 ] , [ 23 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,6,6,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,5,4–6,0,0,0,0,0,1,6.0,19.0,4.0,4–6,1–5
KL29::mohamed,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Mohamed,30.0,MALE,0.0,7.0,1,False,"Éliminé [ 24 ] , [ 25 ] , [ 26 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,7,7,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,5,4–6,0,0,0,0,0,1,7.0,19.0,5.0,4–6,1–5
KL29::pauline,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Pauline,39.0,FEMALE,0.0,8.0,1,False,"Éliminée [ 27 ] , [ 28 ] , [ 29 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,8,8,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,6,4–6,0,0,0,0,0,1,8.0,19.0,6.0,4–6,6–10
KL29::andréa,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Andréa,24.0,FEMALE,0.0,9.0,1,False,"Éliminée [ 30 ] , [ 31 ] , [ 32 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,9,9,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,7,7–9,0,0,0,0,0,1,9.0,19.0,7.0,7–9,6–10
KL29::adrien,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Adrien,23.0,MALE,0.0,10.0,1,False,"Éliminé [ 33 ] , [ 34 ] , [ 35 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,10,10,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,8,7–9,0,0,0,0,0,1,10.0,19.0,8.0,7–9,6–10
KL29::frédéric,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Frédéric,56.0,MALE,0.0,11.0,1,False,"Abandon médical [ 36 ] , [ 37 ] , [ 38 ]",ABANDON_MEDICAL,SANTE_ABANDON,AUTRE_SORTIE,False,11,11,MANUAL_FINAL,1,1,1,1,MEDICAL,42+,0,1,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,MEDICAL,24,9,7–9,0,0,0,0,0,1,11.0,19.0,8.0,7–9,6–10
KL29::jessica,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Jessica,38.0,FEMALE,0.0,12.0,1,False,"Éliminée [ 39 ] , [ 40 ] , [ 41 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,12,12,MANUAL_FINAL,0,1,1,1,ELIMINATION_CHALLENGE,34-41,0,0,0,0,1,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,ELIMINATION_CHALLENGE,24,10,10–12,0,0,0,0,0,1,12.0,19.0,9.0,7–9,6–10
KL29::louise,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Louise,24.0,FEMALE,0.0,13.0,1,False,"Éliminée [ 42 ] , [ 43 ] , [ 44 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,13,13,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,10,10–12,0,0,0,0,0,1,13.0,19.0,10.0,10–12,6–10
KL29::joana,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Joana,32.0,FEMALE,0.0,14.0,1,False,"Éliminée [ 45 ] , [ 46 ] , [ 47 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,14,14,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,11,10–12,0,0,0,0,0,1,14.0,19.0,11.0,10–12,11–15
KL29::naïs,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Naïs,25.0,FEMALE,0.0,15.0,1,False,"Éliminée [ 48 ] , [ 49 ] , [ 50 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,15,15,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,18-25,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,12,10–12,0,0,0,0,0,1,15.0,19.0,11.0,10–12,11–15
KL29::pierre-marie,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Pierre-Marie,39.0,MALE,0.0,16.0,1,False,"Éliminé [ 51 ] , [ 52 ] , [ 53 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,16,16,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,13,13–15,0,0,0,0,0,1,16.0,19.0,12.0,10–12,11–15
KL29::maxime,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Maxime,33.0,MALE,0.0,17.0,1,False,"Éliminé [ 54 ] , [ 55 ] , [ 56 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,17,17,MANUAL_FINAL,1,1,1,1,AMBASSADEURS,26-33,0,0,0,0,0,0,0,1,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,AMBASSADEURS,24,14,13–15,0,0,0,0,0,1,17.0,19.0,13.0,13–15,11–15
KL29::noémie,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Noémie,32.0,FEMALE,0.0,18.0,1,False,"Éliminée [ 57 ] , [ 58 ] , [ 59 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,18,18,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,26-33,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,15,13–15,0,0,0,0,0,1,18.0,19.0,14.0,13–15,11–15
KL29::céline,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Céline,39.0,FEMALE,0.0,19.0,1,False,"Éliminée [ 60 ] , [ 61 ] , [ 62 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,19,19,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,24,15,13–15,0,0,0,0,0,1,19.0,19.0,15.0,13–15,11–15
KL29::jérôme#row20,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Jérôme,52.0,MALE,0.0,20.0,1,False,"Éliminé [ 63 ] , [ 64 ] , [ 65 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,20,20,MANUAL_FINAL,1,1,1,1,FINALE_ORIENTATION,42+,0,0,1,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,FINALE_ORIENTATION,24,16,16–18,1,0,0,0,1,0,,19.0,,Phase finale atteinte,Phase finale atteinte
KL29::claire,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Claire,37.0,FEMALE,0.0,21.0,1,False,"Éliminée [ 66 ] , [ 67 ] , [ 68 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,21,21,MANUAL_FINAL,0,1,1,1,FINALE_ORIENTATION,34-41,0,0,1,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,FINALE_ORIENTATION,24,17,16–18,1,0,0,0,1,0,,19.0,,Phase finale atteinte,Phase finale atteinte
KL29::jérôme#row22,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Jérôme,43.0,MALE,0.0,22.0,1,False,"Éliminé [ 69 ] , [ 70 ] , [ 71 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,22,22,MANUAL_FINAL,1,1,1,1,FINALE_POTEAUX,42+,0,0,0,1,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,FINALE_POTEAUX,24,18,16–18,1,1,0,0,1,0,,19.0,,Phase finale atteinte,Phase finale atteinte
KL29::maël,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Maël,27.0,MALE,0.0,23.0,1,False,"Finaliste [ 72 ] , [ 73 ] , [ 74 ]",FINALISTE,FIN_DE_JEU,AUTRE_SORTIE,False,23,23,MANUAL_FINAL,1,1,1,1,JURY_FINAL_DECISION,26-33,0,0,0,0,0,1,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,JURY_FINAL_DECISION,24,19,19–20,1,1,1,0,1,0,,19.0,,Phase finale atteinte,Phase finale atteinte
KL29::gaëlle,KL29,Koh-Lanta : La Revanche des 4 Terres,2025,Gaëlle,34.0,FEMALE,0.0,24.0,0,True,"Vainqueur [ 75 ] , [ 76 ] , [ 77 ]",VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,False,24,24,MANUAL_FINAL,0,1,1,1,CENSORED_WINNER,34-41,0,0,0,0,0,0,0,0,0,1,Profil physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,CENSORED_WINNER,24,20,19–20,1,1,1,1,1,0,,19.0,,Phase finale atteinte,Phase finale atteinte
KL26::célia,KL26,Koh-Lanta : Le Feu Sacré,2023,Célia,49.0,FEMALE,0.0,1.0,1,False,Éliminée [ 11 ],INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,1,1,MANUAL_FINAL,0,1,1,1,VOTE_CONSEIL,42+,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,20,1,1–3,0,0,0,0,0,1,1.0,16.0,1.0,1–3,1–5
KL26::emin,KL26,Koh-Lanta : Le Feu Sacré,2023,Emin,56.0,MALE,0.0,2.0,1,False,Éliminé [ 12 ],INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,2,2,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,42+,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,20,2,1–3,0,0,0,0,0,1,2.0,16.0,1.0,1–3,1–5
KL26::alexandre,KL26,Koh-Lanta : Le Feu Sacré,2023,Alexandre,34.0,MALE,0.0,3.0,1,False,Éliminé [ 13 ],INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,3,3,MANUAL_FINAL,1,1,1,1,VOTE_CONSEIL,34-41,1,0,0,0,0,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,1,VOTE_CONSEIL,20,3,1–3,0,0,0,0,0,1,3.0,16.0,2.0,1–3,1–5
KL26::élodie,KL26,Koh-Lanta : Le Feu Sacré,2023,Élodie,35.0,FEMALE,0.0,4.0,1,False,Éliminée [ 14 ],INDETERMINE,INDETERMINE,AUTRE_SORTIE,False,4,4,MANUAL_FINAL,0,1,1,1,ELIMINATION_CHALLENGE,34-41,0,0,0,0,1,0,0,0,0,0,Profil non physique,MANUAL_USER_VALIDATION,USER_VALIDATED,0,ELIMINATION_CHALLENGE,20,4,4–6,0,0,0,0,0,1,4.0,16.0,3.0,1–3,1–5
